,Unnamed: 0,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p),개인 순매수비율,기관 순매수비율,외국인 순매수비율
38,38,2020-09-14,296000.0,-2500.0,508097,69186,116200,-47014,33092,79011,-45919,92933,405819,312886,79.87037908115971,9.658632944128698,61.579973902620964,-9.339852091293187,18.290405178538744,-9.252957604551886,-9.037447573986856
39,39,2020-09-11,298500.0,0.0,1022761,168182,135043,33139,85211,96943,-11732,-21407,769368,790775,75.22461259277583,-4.64576648838387,77.31767245720164,15.737698554580682,-2.093059864425804,3.2401509248006133,-1.147091060374809
40,40,2020-09-10,298500.0,0.0,1246969,215503,273292,-57789,102453,171592,-69139,126928,929013,802085,74.50169170203911,-0.7229208907367166,64.32276985233794,-12.994902604863697,10.178921849701155,-4.634357389798784,-5.544564459902372
41,41,2020-09-09,298500.0,-19500.0,2482466,156035,337285,-181250,120876,263350,-142474,323724,2205555,1881831,88.845325575456,14.343633873416906,75.80490528369775,11.482135431359806,13.040420291758275,-7.30120775068017,-5.739212541078105
42,42,2020-09-08,318000.0,13000.0,2698135,313104,242562,70542,149441,232897,-83456,12914,2235590,2222676,82.85686224002876,-5.988463335427254,82.37823533663067,6.573330052932918,0.47862690339808794,2.614472589399715,-3.093099492797803
43,43,2020-09-07,305000.0,11000.0,1016576,105949,129112,-23163,61864,88336,-26472,49635,848763,799128,83.4923311193654,0.6354688793366421,78.60976454293629,-3.7684707936943767,4.882566576429111,-2.278531069000252,-2.604035507428859
44,44,2020-09-04,294000.0,-5500.0,612252,113804,139452,-25648,19995,62018,-42023,67671,478453,410782,78.14641683489805,-5.345914284467356,67.09361504739879,-11.516149495537505,11.052801787499265,-4.189124739486355,-6.86367704801291
45,45,2020-09-03,299500.0,-1000.0,497412,68864,151389,-82525,66890,54887,12003,70522,361658,291136,72.70793627817584,-5.438480556722212,58.530152067099316,-8.563462980299478,14.177784211076531,-16.59087436571695,2.4130901546404186
46,46,2020-09-02,300500.0,2500.0,547657,181572,94916,86656,56143,125831,-69688,-16968,309942,326910,56.594182124943174,-16.113754153232662,59.69247174782757,1.1623196807282596,-3.098289622884397,15.823042524791978,-12.72475290190758
47,47,2020-09-01,298000.0,1000.0,668602,113296,121248,-7952,105295,167659,-62364,70316,450011,379695,67.30625992743067,10.7120778024875,56.78939039966976,-2.9030813481578117,10.51686952776091,-1.1893473247163484,-9.32752220304456
48,48,2020-08-31,297000.0,-7500.0,1079872,146301,172674,-26373,111826,385995,-274169,300542,821745,521203,76.09651884667812,8.79025891924745,48.265257363835715,-8.524133035834039,27.83126148284241,-2.442233894387483,-25.38902758845493
49,49,2020-08-28,304500.0,0.0,557944,117500,106298,11202,33411,77951,-44540,33338,407033,373695,72.95230345697777,-3.1442153897003635,66.97715182885736,18.711894465021654,5.9751516281203845,2.007728374173752,-7.982880002294137
50,50,2020-08-27,304500.0,-6000.0,722862,83719,132381,-48662,39578,136115,-96537,145199,599565,454366,82.94321737759073,9.990913920612982,62.85653416558071,-4.1206176632766685,20.086683212010037,-6.7318519994134425,-13.354831212596595
51,51,2020-08-26,310500.0,4000.0,1262116,168969,184900,-15931,201180,105979,95201,-79270,891967,971237,70.67234707427843,-12.270870303312307,76.95306928998602,14.096535124405316,-6.2807222157075895,-1.262245308672103,7.5429675243796925
52,52,2020-08-25,306500.0,-3500.0,600050,83022,142422,-59400,41170,131407,-90237,149637,475858,326221,79.30305807849345,8.63071100421503,54.36563619698357,-22.587433093002442,24.937421881509874,-9.899175068744272,-15.038246812765603
53,53,2020-08-24,310000.0,9000.0,814190,140371,124860,15511,242676,33480,209196,-224707,431143,655850,52.95361033665361,-26.349447741839853,80.55245090212358,26.186814705139998,-27.598840565469978,1.9050835799997543,25.693756985470223
54,54,2020-08-21,301000.0,-4000.0,1037558,151877,186916,-35039,79009,245130,-166121,201160,806672,605512,77.74717172437589,24.79356138772228,58.35933991160013,-22.193110990523447,19.38783181277577,-3.3770642219519296,-16.01076759082384
55,55,2020-08-20,305000.0,1000.0,1708375,245932,258259,-12327,369257,216490,152767,-140440,1093186,1233626,63.98981488256385,-13.757356841812047,72.21049242701397,13.851152515413844,-8.220677544450135,-0.7215628887100315,8.942240433160167
56,56,2020-08-19,304000.0,0.0,880282,109173,122032,-12859,91859,213859,-122000,134859,679250,544391,77.16277283870396,13.172957956140115,61.84279583133587,-10.367696595678103,15.319977007368093,-1.4607818858047763,-13.859195121563317
57,57,2020-08-18,304000.0,-500.0,1163773,219359,110713,108646,268461,163472,104989,-213635,675953,889588,58.082890735564405,-19.079882103139557,76.43999302269428,14.597197191358411,-18.35710228712988,9.335669413193123,9.021432873936755
58,58,2020-08-14,304500.0,-4000.0,1037943,142990,151112,-8122,270121,177726,92395,-84273,624832,709105,60.19906680810026,2.1161760725358505,68.31829878904719,-8.121694233647105,-8.11923198094693,-0.7825092514714199,8.90174123241835
59,59,2020-08-13,308500.0,6500.0,1754825,307114,253330,53784,449275,188300,260975,-314759,998436,1313195,56.896613622440974,-3.3024531856592745,74.83338794466684,6.515089155619678,-17.93677432222586,3.064921003518869,14.871853318706993
60,60,2020-08-12,302000.0,-12000.0,1121637,154482,164491,-10009,81105,99130,-18025,28034,886050,858016,78.99614581188031,22.09953218943933,76.49676321305378,1.663375268386929,2.4993825988265366,-0.8923564397394166,-1.60702615908712
61,61,2020-08-11,314000.0,-1000.0,693402,175706,103005,72701,97805,108146,-10341,-62360,419891,482251,60.555204628772344,-18.44094118310797,69.54854471143723,-6.948218501616553,-8.99334008266489,10.484682766995192,-1.491342684330302
62,62,2020-08-10,315000.0,500.0,1221244,212714,253011,-40297,117522,131029,-13507,53804,891008,837204,72.95904831466929,12.403843685896963,68.55337672078635,-0.9951679906508843,4.405671593882959,-3.299668207172359,-1.1060033867106
63,63,2020-08-07,314500.0,3500.0,963799,176309,176520,-211,108487,78427,30060,-29849,679003,708852,70.45068525698822,-2.5083630576810663,73.54770029850623,4.994323577719882,-3.097015041517993,-0.021892531534064674,3.1189075730520575
64,64,2020-08-06,311000.0,-4000.0,832683,131021,153472,-22451,79654,149115,-69461,91912,622008,530096,74.6992552988352,4.248570041846975,63.661201201417576,-9.886499097088645,11.038054097417625,-2.696224133313638,-8.341829964103987
65,65,2020-08-05,315000.0,13000.0,1063211,204523,123117,81406,117371,64297,53074,-134480,741317,875797,69.72435386767067,-4.97490143116454,82.37283098086833,18.711629779450746,-12.648477113197663,7.656617548163065,4.991859565034598
66,66,2020-08-04,302000.0,3000.0,891486,121723,142574,-20851,138497,127060,11437,9414,631266,621852,70.81053432134661,1.0861804536759363,69.75454465914214,-12.618286321726188,1.0559896622044542,-2.3389038077995616,1.2829141455951074
67,67,2020-08-03,299000.0,2500.0,1521548,193127,197707,-4580,213353,185816,27537,-22957,1115068,1138025,73.28510175163714,2.4745674302905343,74.79389411310059,5.039349453958465,-1.5087923614634569,-0.3010092353313862,1.809801596794843
68,68,2020-07-31,296500.0,-3500.0,823746,88814,131928,-43114,118412,160124,-41712,84826,616520,531694,74.84345902741865,1.5583572757815034,64.54586729404453,-10.248026819056081,10.297591733374123,-5.2338949142089914,-5.063696819165131
69,69,2020-07-30,300000.0,-1500.0,2723830,254695,300706,-46011,294710,228182,66528,-20517,2174425,2194942,79.82968834325197,4.986229315833327,80.58292918427361,16.037061890229086,-0.7532408410216497,-1.6892023364160025,2.442443177437652
70,70,2020-07-29,301500.0,-16000.0,1903406,153269,377892,-224623,86394,204728,-118334,342957,1663743,1320786,87.40872940402625,7.579041060774273,69.3906607418491,-11.192268442424519,18.01806866217717,-11.801108118814378,-6.216960543362793
71,71,2020-07-28,317500.0,500.0,666062,106037,148130,-42093,72997,63489,9508,32585,487028,454443,73.12052031192292,-14.288209092103331,68.22833309811999,-1.1623276437290857,4.892187213802919,-6.319681951530038,1.4274947377271185
72,72,2020-07-27,317000.0,-2000.0,507367,92378,58157,34221,30050,62060,-32010,-2211,384939,387150,75.86993241578581,2.7494121038628947,76.30571164462805,8.077378546508044,-0.43577922884223846,6.7448217956627055,-6.309042566820467
73,73,2020-07-24,319000.0,-3000.0,789309,86818,132281,-45463,132836,104899,27937,17526,569655,552129,72.17135494464145,-3.6985774711443615,69.95093176436605,-6.354779880262001,2.2204231802754055,-5.759848170995136,3.5394249907197306
74,74,2020-07-23,322000.0,500.0,707386,130304,134087,-3783,103996,30040,73956,-70173,473086,543259,66.87805526261475,-5.293299682026699,76.7980989162918,6.84716715192576,-9.920043653677059,-0.5347858170786529,10.454829470755712
75,75,2020-07-22,321500.0,0.0,748686,92330,83905,8425,103613,75375,28238,-36663,552743,589406,73.82841404807891,6.950358785464162,78.7253935561771,1.9272946398852893,-4.896979508098188,1.1253048674611252,3.771674640637063
76,76,2020-07-21,321500.0,-1500.0,1217900,118787,227111,-108324,146762,140284,6478,101846,952351,850505,78.196157319977,4.367743271898092,69.83373019131291,-8.891663364864186,8.362427128664095,-8.894326299367764,0.5318991707036702
77,77,2020-07-20,323000.0,-5000.0,1391199,88618,219245,-130627,65770,170959,-105189,235816,1236811,1000995,88.90252221285381,10.706364892876806,71.95196373775427,2.11823354644136,16.950558475099538,-9.389526588216352,-7.5610318868831845
78,78,2020-07-17,328000.0,13000.0,1241089,231647,97394,134253,193176,63551,129625,-263878,816266,1080144,65.77014218964152,-23.13238002321229,87.0319533893218,15.079989651567516,-21.26181119968028,10.81735475860313,10.44445644107715
79,79,2020-07-16,315000.0,-1000.0,734412,113805,140279,-26474,100976,83083,17893,8581,519631,511050,70.75469899729308,4.9845568076515585,69.58628126991388,-17.445672119407902,1.1684177273791823,-3.604788592778985,2.4363708653998026
80,80,2020-07-15,316000.0,-8000.0,972746,148903,154031,-5128,75189,143215,-68026,73154,748654,675500,76.96294818996942,6.208249192676347,69.44258830157102,-0.1436929683428616,7.52035988839841,-0.5271674208889062,-6.993192467509504
81,81,2020-07-14,324000.0,-5000.0,842821,107958,194540,-86582,78448,124061,-45613,132195,656415,524220,77.88308549502206,0.9201373050526483,62.198260366080106,-7.244327935490914,15.68482512894197,-10.27288119304099,-5.41194393590098
82,82,2020-07-13,329000.0,4500.0,775224,109913,71980,37933,101878,93214,8664,-46597,563433,610030,72.68002538621096,-5.203060108811116,78.69080420626813,16.49254384018802,-6.010778820057171,4.893166362238527,1.1176124578186435
83,83,2020-07-10,324500.0,500.0,1042448,94704,153949,-59245,63542,90282,-26740,85985,884202,798217,84.8197703866284,12.139745000417447,76.57139732629349,-2.1194068799746333,8.248373060334904,-5.683257102512547,-2.5651159578223566
84,84,2020-07-09,324000.0,12500.0,1637528,264063,207872,56191,178195,153323,24872,-81063,1195270,1276333,72.99233967297047,-11.827430713657932,77.94266723988842,1.3712699135949291,-4.95032756691794,3.431452775158654,1.518874791759286
85,85,2020-07-08,311500.0,3000.0,709785,114528,118433,-3905,74786,100800,-26014,29919,520471,490552,73.32797959945617,0.3356399264856975,69.11275949759435,-8.82990774229408,4.215220101861831,-0.5501665997449932,-3.6650535021168382
86,86,2020-07-07,308500.0,3000.0,1003857,172667,118497,54170,187629,147647,39982,-94152,643561,737713,64.10883223407318,-9.219147365382996,73.48785733426175,4.3750978366674085,-9.379025100188572,5.396186907099318,3.982838193089255
87,87,2020-07-06,305500.0,-4000.0,759792,116176,76345,39831,53859,247370,-193511,153680,589757,436077,77.6208488638996,13.51201662982642,57.39426053446206,-16.093596799799684,20.22658832943753,5.242355802640723,-25.468944132078253
88,88,2020-07-03,309500.0,1000.0,760954,116515,132731,-16216,39667,110685,-71018,87234,604772,517538,79.47550049017418,1.854651626274588,68.01173264086923,10.617472106407165,11.46376784930495,-2.131009233146813,-9.332758616158138
89,89,2020-07-02,308500.0,11000.0,1134489,185867,121408,64459,221618,101858,119760,-184219,727004,911223,64.0820669041304,-15.39343358604377,80.32012650629491,12.308393865425684,-16.238059602164498,5.681765094240667,10.556294507923832
90,90,2020-07-01,297500.0,-8500.0,1012051,112380,102752,9628,137665,97612,40053,-49681,762006,811687,75.29324115089062,11.211174246760207,80.20218348680058,-0.1179430194943336,-4.908942335909949,0.9513354564147459,3.9576068794952035
91,91,2020-06-30,306000.0,-5000.0,1517136,160026,173179,-13153,160492,132126,28366,-15213,1196618,1211831,78.87348266734162,3.5802415164509966,79.87622731251516,-0.3259561742854231,-1.0027446451735376,-0.8669624872127483,1.8697071323862857
92,92,2020-06-29,311000.0,-1500.0,1323237,112118,230583,-118465,115375,139716,-24341,142806,1095744,952938,82.80784167915499,3.934359011813356,72.01567066217162,-7.8605566503435265,10.792171016983351,-8.952666831414176,-1.8395041855691763
93,93,2020-06-26,312500.0,-3500.0,927851,80644,164526,-83882,89919,86007,3912,79970,757288,677318,81.61741486510226,-1.1904268140527137,72.99857412450922,0.9829034623375891,8.618840740593047,-9.04046016009036,0.4216194194973115
94,94,2020-06-25,316000.0,-3000.0,918369,125491,259910,-134419,65104,60189,4915,129504,727774,598270,79.24635957877499,-2.3710552863272767,65.14483829484664,-7.8537358296625825,14.101521283928356,-14.636709209478978,0.5351879255506229
95,95,2020-06-24,319000.0,500.0,1956218,175134,215945,-40811,192927,344612,-151685,192496,1588157,1395661,81.18507242035396,1.9387128415789758,71.34486033765153,6.200022042804888,9.84021208270244,-2.0862194295318823,-7.753992653170557
96,96,2020-06-23,318500.0,21500.0,4485322,320356,406586,-86230,574637,207106,367531,-281301,3590329,3871630,80.04618174570298,-1.1388906746509804,86.31777161149189,14.972911273840367,-6.2715898657889,-1.922492967060113,8.194082832849013
97,97,2020-06-22,297000.0,5500.0,1166332,195702,122446,73256,84947,118684,-33737,-39519,885683,925202,75.93746891965581,-4.108712826047167,79.32578373910687,-6.991987872385025,-3.3883148194510655,6.280887431708981,-2.8925726122579163
98,98,2020-06-19,291500.0,4000.0,1087788,108700,188343,-79643,256557,102904,153653,-74010,722531,796541,66.42204179490857,-9.515427124747248,73.22575722475334,-6.100026514353516,-6.803715429844786,-7.321555303055375,14.12527073290016
99,99,2020-06-18,287500.0,-2000.0,784181,102513,115711,-13198,120713,98039,22674,-9476,560955,570431,71.53386781878164,5.111826023873078,72.7422623093393,-0.48349491541405604,-1.2083944905576647,-1.683029810719719,2.8914243012773837
100,100,2020-06-17,289500.0,-4000.0,1647069,135328,175852,-40524,203325,268373,-65048,105572,1308416,1202844,79.43905203728562,7.90518421850399,73.02936306857819,0.2871007592388821,6.409688968707443,-2.4603705127107607,-3.9493184559966825
101,101,2020-06-16,293500.0,19500.0,2041007,222198,181676,40522,325433,189553,135880,-176402,1493376,1669778,73.16858785883636,-6.270464178449273,81.81147835357744,8.78211528499925,-8.642890494741076,1.9853925047782786,6.657497989962798
102,102,2020-06-15,274000.0,-23500.0,3141867,229166,290408,-61242,240376,264667,-24291,85533,2672325,2586792,85.05531901891456,11.886731160078199,82.33295680561909,0.5214784520416629,2.7223622132954706,-1.949223184813361,-0.7731390284821095
103,103,2020-06-12,297500.0,9500.0,3865779,234113,383619,-149506,315622,340159,-24537,174043,3316044,3142001,85.77945092050011,0.7241319015855509,81.27730529862156,-1.0556515069975203,4.50214562187854,-3.867422322900507,-0.6347232989780326
104,104,2020-06-11,288000.0,19500.0,3934710,411460,550830,-139370,604792,296548,308244,-168874,2918458,3087332,74.17212450218696,-11.607326418313164,78.4640291152334,-2.8132761833881688,-4.291904613046451,-3.5420653618691085,7.83396997491556
105,105,2020-06-10,268500.0,5000.0,1067682,194791,115982,78809,87774,115554,-27780,-51029,785117,836146,73.5347228856532,-0.6374016165337366,78.31414222586875,-0.14988688936465167,-4.779419340215532,7.38131765825405,-2.601898318038517
106,106,2020-06-09,263500.0,7500.0,1345656,174758,161263,13495,247757,104810,142947,-156442,923141,1079583,68.60155938813486,-4.933163497518351,80.22726462037846,1.913122394509713,-11.625705232243604,1.0028565993091845,10.62284863293442
107,107,2020-06-08,256000.0,-500.0,1267019,143415,201872,-58457,137315,135992,1323,57134,986289,929155,77.84326833299264,9.241708944857775,73.33394368987364,-6.893320930504827,4.509324643119006,-4.613742966758983,0.10441832363997698
108,108,2020-06-05,256500.0,9500.0,2899453,242319,226377,15942,401199,235172,166027,-181969,2255935,2437904,77.80553780316494,-0.03773052982769798,84.08151468570107,10.747570995827429,-6.27597688253612,0.5498278468386968,5.726149035697423
109,109,2020-06-04,247000.0,19500.0,3037387,356507,207166,149341,416139,174568,241571,-390912,2264741,2655653,74.56214832025026,-3.2433894829146794,87.43215796999199,3.35064328429091,-12.870009649741702,4.916759043217081,7.953250606524621
110,110,2020-06-03,227500.0,3000.0,1813508,301899,173759,128140,122958,186419,-63461,-64679,1388651,1453330,76.57264263515793,2.0104943149076746,80.13915571367758,-7.293002256314394,-3.5665130785196424,7.065863508735555,-3.499350430215913
111,111,2020-06-02,224500.0,-3000.0,1115810,107023,144244,-37221,87340,273290,-185950,223171,921447,698276,82.5809949722623,6.0083523371043706,62.580188383326906,-17.558967330350676,20.000806588935394,-3.335782973803784,-16.66502361513161
112,112,2020-06-01,227500.0,14000.0,3410255,206007,206367,-360,737914,196049,541865,-541505,2466334,3007839,72.3211020876738,-10.25989288458851,88.19982669917644,25.619638315849553,-15.878724611502658,-0.010556395342870254,15.889281006845529
113,113,2020-05-29,213500.0,2500.0,660343,113305,98016,15289,252892,223653,29239,-44528,294146,338674,44.54442615428648,-27.77667593338731,51.2875884199575,-36.912238279218954,-6.743162265671023,2.315311890941526,4.427850374729497
114,114,2020-05-28,211000.0,-2000.0,716459,117472,156583,-39111,43635,101039,-57404,96515,555352,458837,77.51343761471348,32.969011460427,64.04232482249508,12.754736402537567,13.471112792218396,-5.458930657581243,-8.012182134637152
115,115,2020-05-27,213000.0,-1500.0,591712,62881,179517,-116636,140265,75005,65260,51376,388566,337190,65.66809528960034,-11.845342325113135,56.98549294251257,-7.056831879982504,8.682602347087773,-19.711616462062626,11.029014114974853
116,116,2020-05-26,214500.0,-500.0,482616,84247,64294,19953,37627,58352,-20725,772,360742,359970,74.74721103320238,9.079115743602033,74.58724949027798,17.60175654776541,0.15996154292439538,4.134342831567954,-4.29430437449235
117,117,2020-05-25,215000.0,-1000.0,371033,59314,68098,-8784,48814,43168,5646,3138,262905,259767,70.8575787059372,-3.8896323272651614,70.01183183166995,-4.575417658608033,0.8457468742672485,-2.3674444052146306,1.5216975309473821
118,118,2020-05-22,216000.0,-2500.0,637408,92991,129435,-36444,106530,127753,-21223,57667,437887,380220,68.69807093729605,-2.1595077686411632,59.65096139364426,-10.360870438025684,9.04710954365179,-5.717531000552237,-3.329578543099553
119,119,2020-05-21,218500.0,0.0,530139,48780,107268,-58488,156075,78929,77146,-18658,325284,343942,61.35824755394339,-7.339823383352653,64.87770188573185,5.226740492087586,-3.5194543317884555,-11.032578248346189,14.552032580134643
